#desc	number of occurrences of Khmer words via <a href="https://sealang.net/khmer/dictionary.htm">Sealang</a>
#priority	2
គង្ហីង	15
គជ	1692
គជា	32
គណ	9892
គណកម្មការ	30
គណនា	79
គណនី	1056
គណនេយ្យ	243
គណនេយ្យករ	3
គណបក្ស	8221
គណបក្សកុម្មុយនិស្ត	10
គណបក្សប្រឆាំង	39
គណបក្សប្រជាជន	303
គណបក្សប្រជាធិបតេយ្យ	37
គណប្រតិភូ	11
គណិតសាស្ត្រ	1
គណេស	3
គណៈ	1312
គណៈកម្មការ	846
គណៈកម្មការព្រំដែន	2
គណៈកម្មាធិការ	1125
គណៈកម្មាធិការមជ្ឈិម	7
គណៈបក្ស	33
គណៈប្រតិភូ	188
គណៈមេប្រយោគ	1
គណៈរដ្ឋ	52
គណៈរដ្ឋមន្ត្រី	197
គណៈវិនិច្ឆ័យ	4
គណៈអធិបតី	27
គតិ	263
គតិធម៌	6
គតិបណ្ឌិត	22
គតិយុត្ត	9
គតិយុត្តិធម៌	2
គត់	423
គថ្លង់	3
គន	176
គន់	380
គន់គូរ	1
គន់មើល	2
គន្ថធុរៈ	11
គន្ថនិទ្ទេស	3
គន្ធ	33
គន្ធពិដោរ	7
គន្ធព្វ	2
គន្ធរស	1
គន្ធ័ព្វ	6
គន្លង	63
គន្លងធម៌	3
គន្លាស់	21
គន្លឹះ	187
គន្លឹះទ្វារ	4
គន្លោង	1
គប់	107
គប្បី	231
គភ៌	112
គម	16881
គមនាគមន៍	463
គម្ដែង	1
គម្ពីរ	94
គម្រក់	8
គម្រង់	4
គម្រប	40
គម្រប់	61
គម្រាម	86
គម្រាំង	3
គម្រិះ	1
គម្រោង	2122
គម្រោះ	1
គម្លង់	27
គយ	438
គយគន់	36
គរ	1639
គរហា	1
គរុ	23
គរុកោសល្យ	50
គរុភណ្ឌ	3
គរុសិស្ស	9
គល់	292
គហបតី	4
គាង	3
គាត	75
គាត់	12712
គាថា	39
គាប	166
គាបសង្កត់	39
គាប់	187
គាប់ចិត្ត	1
គាប់ប្រសើរ	1
គាប្បី	16
គារវកិច្ច	3
គារវៈ	2
គាល់	275
គាវ	10
គាស់	174
គាំ	406
គាំង	105
គាំងបេះដូង	14
គាំទ្រ	2100
គាំពារ	57
គិត	5672
គិតការ	2
គិតក្នុងចិត្ត	2
គិតក្រោយ	2
គិតខុស	5
គិតគូរ	185
គិតឃើញ	11
គិតងាយ	1
គិតឆ្ងាយ	1
គិតជា	23
គិតដល់	44
គិតតែ	29
គិតតែខ្លួនឯង	2
គិតតែពី	29
គិតថា	310
គិតថ្លៃ	185
គិតទៅ	56
គិតពិចារណា	16
គិតពី	33
គិតរក	4
គិតលុយ	6
គិតវែងឆ្ងាយ	3
គិតស្មាន	5
គិរី	381
គិរីរម្យ	22
គិរីវង់	12
គិលាន	1
គិលានដ្ឋាន	2
គិលានសង្គ្រោះ	2
គិលានុបដ្ឋាក	8
គិលានុបដ្ឋាយិកា	1
គី	497
គីង្គក់	92
គីត	3
គីប	39
គីមី	123
គីឡូ	182
គីឡូក្រាម	266
គីឡូម៉ែត្រ	296
គីឡូវ៉ាត់	67
គីឡូវ៉ាត់ម៉ោង	14
គឹកកង	4
គឹល	14
គឺ	24497
គឺជា	1487
គឺថា	81
គុក	536
គុណ	1081
គុណធម៌	23
គុណនាម	14
គុណបទ	3
គុណបុណ្យ	5
គុណបំណាច់	1
គុណប្រយោជន៍	18
គុណភាព	531
គុណវិបត្តិ	9
គុណវុឌ្ឍិ	9
គុណសព្ទ	1
គុណសម្បត្តិ	37
គុណស្រ័យ	1
គុណានុភាព	6
គុណូបការ	1
គុណូបការៈ	12
គុន	423
គុនដាវ	2
គុនដំបង	12
គុនប្រដាល់	1
គុនល្បុក្កតោ	3
គុម្ព	57
គុម្ពត្រចៀក	1
គុម្ពឫស្សី	2
គុម្ពោត	18
គុយ	144
គុយទាវ	68
គុយបា	4
គុរុ	3
គុល	10
គុហា	12
គុំ	89
គុំកួន	6
គុំគួន	16
គូ	1078
គូក	1
គូកន	23
គូកំណាន់	1
គូគ្រង	9
គូថ	115
គូទ	78
គូប	150
គូប្រកួត	45
គូប្រជែង	2
គូព្រេង	2
គូភាគី	6
គូរ	701
គូរផែនទី	63
គូរមុខ	1
គូររូប	8
គូរស្រករ	42
គូលី	1
គូលែន	180
គូស	539
គូសង្សារ	5
គូសបន្ទាត់	1
គូសវាស	1
គូស្រករ	35
គួច	19
គួប	64
គួបផ្សំ	34
គួយ	74
គួរ	5851
គួរកោត	1
គួរខ្លាច	5
គួរគប្បី	38
គួរណា	5
គួរណាស់តែ	7
គួរតែ	335
គួរទុកចិត្ត	3
គួរនា	1
គួរសម	171
គួរឲ្យ	314
គៀង	7
គេ	31184
គេង	286
គេងលក់	1
គេច	1250
គេចកែ	1
គេជាច្រើន	1
គេហកិច្ច	1
គេហជន	3
គេហដ្ឋាន	123
គេហស្ថាន	4
គេហ៍	11
គេឯង	34
គែ	8
គែន	6
គែម	29
គែល	2
គៃ	19
គៃបន្លំ	1
គោ	1295
គោក	1161
គោកធ្លក	7
គោក្របី	7
គោង	1
គោចរ	12
គោញី	9
គោដំ	1
គោតម	9
គោត្រ	3
គោបា	1
គោបាល	20
គោព្រោះ	2
គោម	39
គោមួយ	2
គោយន្ត	36
គោរព	1803
គោរពច្បាប់	56
គោរពវិន័យ	8
គោរមងារ	18
គោល	4182
គោលការណ៍	404
គោលគំនិត	15
គោលជំហរ	48
គោលដៅ	645
គោលបំណង	502
គោលិកា	8
គោលិកាក្រហម	4
គោលោត	2
គោឧសភរាជ	2
គោះ	76
គោះទ្វារ	12
គំ	90
គំនរ	86
គំនាប	52
គំនាប់	21
គំនាល់	10
គំនិត	1704
គំនិតរវើរវាយ	2
គំនិតរឹងប៉ឹង	4
គំនុំ	62
គំនូរ	316
គំនូរជីវចល	5
គំនូស	56
គំរក់	2
គំរង់	2
គំរប	21
គំរប់	30
គំរាម	838
គំរាមកំហែង	139
គំរាំង	1
គំរិះ	5
គំរូ	507
គំរើយ	10
គំរោង	473
គំរោងការ	15
គំរោងការណ៍	3
គំរោះ	11
គំរោះគំរើយ	10
គំលង់	1
គំលាត	46
គំលាន	1
គំហក	15
គំហុក	60
គំហើញ	25
គំហ៊ក	2
គះ	2
គៈ	1
គ័រ	1
គ្នា	19740
គ្នាន់	7
គ្នាន់ក្នាញ់	1
គ្នាយើង	18
គ្នាវា	7
គ្នាស្មើ	7
គ្នាឯង	36
គ្នី	18
គ្នីគ្នា	10
គ្នេរ	4
គ្មាន	8664
គ្មានខួរ	2
គ្មានចិត្ត	8
គ្មានន័យ	26
គ្មានប្រយោជន៍	4
គ្មានផ្លូវទេ	1
គ្មានសោះ	1
គ្មានអ្វី	68
គ្រ	25
គ្រក	4
គ្រក់	6
គ្រង	862
គ្រងរាជ	6
គ្រងរាជសម្បត្តិ	1
គ្រងរាជ្យ	31
គ្រង់	17
គ្រជីវ	1
គ្រញូង	73
គ្រញេច	1
គ្រប	200
គ្របគ្រង	4
គ្របដណ្ដប់	48
គ្រប់	7179
គ្រប់កន្លែង	41
គ្រប់ការ	6
គ្រប់ខែ	6
គ្រប់គ្នា	183
គ្រប់គ្រង	2294
គ្រប់គ្រាន់	622
គ្រប់ជាន់ថ្នាក់	7
គ្រប់ជ្រុងជ្រោយ	8
គ្រប់តែ	13
គ្រប់តំបន់	1
គ្រប់ទិស	8
គ្រប់ទិសទី	16
គ្រប់ទឹក	1
គ្រប់បែប	16
គ្រប់បែបយ៉ាង	115
គ្រប់ប្រការ	9
គ្រប់ផ្លូវ	7
គ្រប់ពេល	61
គ្រប់ពេលវេលា	17
គ្រប់មាត់	1
គ្រប់មុខ	16
គ្រប់យ៉ាង	55
គ្រប់រូប	177
គ្រប់សព្វ	7
គ្រមាម	3
គ្រលាស់	6
គ្រលុក	4
គ្រលួច	1
គ្រលែង	1
គ្រវាត់	12
គ្រវាស	5
គ្រវី	64
គ្រវីក្បាល	1
គ្រវែង	20
គ្រហរ	1
គ្រហស្ថ	61
គ្រហឹម	9
គ្រហើ	10
គ្រហែម	4
គ្រា	550
គ្រាក	2
គ្រាក់	4
គ្រាង	2
គ្រាដំបូង	25
គ្រានេះ	11
គ្រានោះ	13
គ្រាន់	2808
គ្រាន់តែ	1015
គ្រាន់នឹង	6
គ្រាន់បើ	63
គ្រាន់បើដែរ	4
គ្រាប់	1179
គ្រាប់កាំភ្លើង	8
គ្រាប់បែក	90
គ្រាប់បែកដៃ	5
គ្រាប់បែកផ្សែង	13
គ្រាប់ពោត	2
គ្រាប់ភ្នែក	1
គ្រាប់មីន	6
គ្រាប់រំសេវ	1
គ្រាម	11
គ្រាមភាសា	14
គ្រាវ	2
គ្រាស	5
គ្រាហ៍	2
គ្រាអាសន្ន	6
គ្រាំ	43
គ្រាំគ្រា	4
គ្រាំង	3
គ្រាះ	1
គ្រិស្ត	27
គ្រិស្តសករាជ	17
គ្រឹង	42
គ្រឹប	6
គ្រឹហា	6
គ្រឹះ	188
គ្រឹះស្ថាន	124
គ្រឹះស្ថានសិក្សា	2
គ្រុឌ	103
គ្រុន	133
គ្រុនចាញ់	117
គ្រុនឈាម	16
គ្រុនផ្ដាសាយ	3
គ្រុប	16
គ្រុម	4
គ្រុយ	1
គ្រូ	2543
គ្រូក	3
គ្រូខ្មែរ	4
គ្រូគុន	7
គ្រូទាយ	57
គ្រូបង្រៀន	166
គ្រូបង្ហាត់	20
គ្រូបឋមសិក្សា	1
គ្រូបា	2
គ្រូពេទ្យ	360
គ្រូពេទ្យធ្មេញ	1
គ្រូសូត្រឆ្វេង	2
គ្រូសូត្រស្ដាំ	8
គ្រូអាចារ្យ	2
គ្រួ	118
គ្រួស	35
គ្រួសារ	3629
គ្រួសារនិយម	1
គ្រើម	6
គ្រើល	2
គ្រឿង	2922
គ្រឿងក្នុង	13
គ្រឿងចក្រ	22
គ្រឿងញៀន	315
គ្រឿងដែក	17
គ្រឿងទូរស័ព្ទ	2
គ្រឿងទេស	88
គ្រឿងបរិក្ខារ	3
គ្រឿងប្រដាប់	4
គ្រឿងប្រាក់	2
គ្រឿងផ្ទុះ	9
គ្រឿងផ្សំ	2
គ្រឿងភ្លេង	14
គ្រឿងម៉ាស៊ីន	57
គ្រឿងយន្ត	13
គ្រឿងសំណង់	8
គ្រឿងស្រវឹង	3
គ្រឿងអលង្ការ	26
គ្រឿងឧបភោគ	1
គ្រឿងឧបភោគបរិភោគ	3
គ្រឿន	18
គ្រេង	4
គ្រេច	18
គ្រែ	230
គ្រែង	5
គ្រៃ	13
គ្រោក	2
គ្រោង	756
គ្រោងការណ៍	3
គ្រោងទុក	24
គ្រោត	18
គ្រោតគ្រាត	23
គ្រោះ	2627
គ្រោះកាច	2
គ្រោះជា	27
គ្រោះថ្នាក់	976
គ្រោះអាសន្ន	4
គ្រំ	2
គ្លី	5
ឃរ	3
ឃរាវាស	17
ឃា	33
ឃាង	31
ឃាត	194
ឃាតកម្ម	246
ឃាតករ	272
ឃាតកៈ	11
ឃាត់	926
ឃាត់ខ្លួន	231
ឃាត់ឃាំង	8
ឃាត់ទុក	3
ឃាំង	116
ឃឹម	441
ឃុន	217
ឃុប	345
ឃុបឃិត	147
ឃុបឃិតជាមួយ	2
ឃុំ	5873
ឃុំគ្រង	4
ឃុំឃាំង	151
ឃុំពល	3
ឃូរ	1
ឃើញ	11747
ឃើញច្បាស់	18
ឃើញមុន	3
ឃើញសព្វ	2
ឃើញស្រាប់	5
ឃោរ	14
ឃោរឃៅ	90
ឃោស	37
ឃោសនា	573
ឃោសនាការ	6
ឃោសនិក	5
ឃោសៈ	5
ឃ្នង	33
ឃ្នាង	4
ឃ្នាប	40
ឃ្នើស	9
ឃ្មត់	3
ឃ្មាតខ្មី	1
ឃ្មឹក	6
ឃ្មុំ	140
ឃ្មោះ	3
ឃ្លង់	13
ឃ្លា	361
ឃ្លាត	216
ឃ្លាតចាក	6
ឃ្លាតពី	1
ឃ្លាន	192
ឃ្លាំ	204
ឃ្លាំង	278
ឃ្លាំងមឿង	25
ឃ្លាំងសាំង	3
ឃ្លាំមើល	149
ឃ្លី	3
ឃ្លុប	15
ឃ្លុំ	12
ឃ្លៀង	19
ឃ្លៀងឃ្លាត	15
ឃ្លៀច	1
ឃ្លេ	9
ឃ្លេងឃ្លោង	4
ឃ្លោក	8
ឃ្លោង	27
ឃ្លះ	3
ឃ្វាង	2
ឃ្វាល	82
ឃ្វាលគោ	17
ងក់	21
ងក់ក្បាល	1
ងងក់	4
ងងល់	16
ងងិត	19
ងងឹត	230
ងងឹតងងល់	1
ងងឹតមុខ	2
ងងុយ	66
ងងុយដេក	4
ងងុល	7
ងងើល	14
ងប់	46
ងប់ងុល	2
ងរ	1933
ងា	25
ងាក	349
ងាកឆ្វេង	2
ងាកមើល	2
ងាករេ	12
ងាប់	468
ងាប់ហើយ	11
ងាប់ឥឡូវ	1
ងាយ	1915
ងាយស្រួល	410
ងារ	968
ងាវ	7
ងាំង	1
ងីងើ	6
ងីវ	3
ងឹត	5
ងុប	3
ងុយ	8
ងុយដេក	2
ងូត	121
ងូតទឹក	12
ងើប	227
ងើបពីសន្លប់	1
ងើបមុខ	3
ងើបឡើង	6
ងើយ	34
ងើយមើល	4
ងឿ	3
ងឿង	55
ងឿងឆ្ងល់	12
ងៀត	50
ងែង	2
ងោក	16
ងោកងុយ	1
ងោង	1
ងោះ	2
ងំ	15
ង៉ក់	22
ង៉យ	1
ង៉ា	23
ង៉ាវ	1
ង៉ាំ	49
ង៉េមង៉ាម	1
ង៉ែត	70
ង៉ៃ	252
ង៉ោង	16
ចក	8641
ចក់	79
ចក្ក	3
ចក្ខុ	25
ចក្ខុវិស័យ	25
ចក្រ	596
ចក្រពង្ស	2
ចក្រពត្តិ	23
ចក្រពត្តិនិយម	5
ចក្រពត្រាធិរាជ	4
ចក្រភព	93
ចក្រភពអង់គ្លេស	1
ចក្រយាន	2
ចក្រវាល	3
ចក្រី	94
ចង	12088
ចងក	17
ចងការ	27
ចងការប្រាក់	1
ចងកំហឹង	14
ចងក្រង	93
ចងខ្សែ	3
ចងគំនុំ	1
ចងចាំ	210
ចងចិញ្ចើម	3
ចងចិត្ត	7
ចងដៃ	3
ចងពៀរ	2
ចងស្លាបសេក	4
ចង់	7927
ចង់ងាប់	8
ចង់ណាស់	2
ចង់តែ	32
ចង់ថា	8
ចង់និយាយ	21
ចង់បាន	186
ចង់បើ	3
ចង់ភ្លៀង	1
ចង់ល្បី	2
ចង់ឲ្យ	93
ចង្កា	22
ចង្កាក់	3
ចង្កឹះ	16
ចង្កូត	125
ចង្កូម	33
ចង្កើះ	2
ចង្កៀង	40
ចង្កេះ	137
ចង្កេះភ្នំ	2
ចង្កោម	14
ចង្ក្រាន	58
ចង្ក្រានបាយ	1
ចង្គ្រាង	1
ចង្រិត	5
ចង្រៃ	125
ចង្វា	48
ចង្វាក់	51
ចង្វាយ	3
ចង្វែក	2
ចង្ហាន់	136
ចង្អល់	16
ចង្អាម	1
ចង្អុល	157
ចង្អុលខ្មោច	2
ចង្អុលដៃ	8
ចង្អុលបង្ហាញ	17
ចង្អុលមុខ	1
ចង្អូរ	1
ចង្អើរ	14
ចង្អៀត	79
ចង្អៀតចង្អល់	3
ចង្អេរ	5
ចង្អោរ	4
ចចក	614
ចចាប់	18
ចចាមអារាម	7
ចចាមអារ៉ាម	65
ចចុច	31
ចចុះ	17
ចចូត	2
ចចើង	6
ចចេញ	40
ចចេស	18
ចចែក	8
ចចៅ	1
ចណ្ឌ	1
ចណ្ឌាល	1
ចត	5650
ចតុ	249
ចតុប្បាទ	7
ចតុមុខ	76
ចតុម្មុខ	9
ចតុរង្គ	1
ចតុស្តម្ភ	1
ចត់	68
ចត្វា	1
ចត្វាស័ក	13
ចន្ទ	1407
ចន្ទគតិ	32
ចន្ទន៍	10
ចន្ទមណ្ឌល	2
ចន្ទល់	6
ចន្ទាស	9
ចន្ទាស់	3
ចន្ទី	38
ចន្ទោភាស	7
ចន្ទោល	8
ចន្ទ្រ	20
ចន្ទ្រា	31
ចន្លុះ	12
ចន្លោះ	475
ចប	2217
ចបកាប់	1
ចបជីក	2
ចប់	1120
ចប់ចុងចប់ដើម	6
ចប់តែ	4
ចប់ហើយ	26
ចម	5381
ចមពង្ស	1
ចម្ការ	452
ចម្កួត	4
ចម្ងាយ	381
ចម្បង	303
ចម្បាំង	126
ចម្បែង	10
ចម្ប៉ា	22
ចម្ពាម	5
ចម្រាញ់	74
ចម្រាស	34
ចម្រឹង	11
ចម្រុង	20
ចម្រុងចម្រើន	1
ចម្រុះ	294
ចម្រូង	47
ចម្រូងចម្រាស	11
ចម្រើន	878
ចម្រៀក	21
ចម្រៀង	821
ចម្រោះ	1
ចម្លង	464
ចម្លាក់	294
ចម្លើយ	592
ចម្លែក	216
ចម្អាប	1
ចម្អិន	42
ចម្អែត	6
ចរ	4047
ចរក	71
ចរចា	714
ចរណៃ	28
ចរន្ត	165
ចរន្តអគ្គិសនី	14
ចរាចរ	1000
ចរាចរណ៍	1715
ចរិត	275
ចរិតលក្ខណៈ	1
ចរិយា	189
ចរិយាសម្បត្តិ	5
ចរី	2
ចលន	1
ចលនវត្ថុ	1
ចលនា	580
ចលាចល	145
ចល័ត	182
ចា	155
ចាក	679
ចាកចេញ	213
ចាកចោល	7
ចាកប្រធាន	13
ចាកសិក្ខាបទ	4
ចាកស្រុកកំណើត	1
ចាក់	1402
ចាក់ក្រឡេក	1
ចាក់ចុច	1
ចាក់ចេញ	2
ចាក់ចោល	3
ចាក់ដោត	1
ចាក់ថ្នាំ	12
ចាក់ទឹក	12
ចាក់ធ្មេញ	10
ចាក់ពុម្ព	4
ចាក់រុក	6
ចាក់សម្លាប់	3
ចាក់សាំង	10
ចាក់សោ	39
ចាគី	3
ចាគៈ	1
ចាង	89
ចាងហ្វាង	131
ចាច់	4
ចាញ់	876
ចាញ់កល	6
ចាញ់ក្ដី	45
ចាញ់បោក	107
ចាញ់ប្រៀប	2
ចាត់	2225
ចាត់ការ	149
ចាត់ចែង	156
ចាត់តាំង	68
ចាត់ទុកជា	10
ចាត់ទុកថា	57
ចាត់បញ្ជូន	1
ចាត់វិធានការ	52
ចាន	194
ចានក្បាន	9
ចានឆ្នាំង	27
ចានដែក	15
ចានទាប	2
ចានស្រាក់	1
ចាន់	625
ចាប	120
ចាប៉ី	46
ចាប់	8315
ចាប់កាន់	2
ចាប់កំណើត	29
ចាប់ខ្លួន	226
ចាប់គូ	2
ចាប់គ្នា	1
ចាប់ឃុំឃាំង	1
ចាប់ចង	15
ចាប់ចិត្ត	20
ចាប់ចុងចួន	1
ចាប់ឆ្នោត	5
ចាប់ជាតិ	2
ចាប់ដី	4
ចាប់ដៃ	10
ចាប់តាំង	118
ចាប់តាំងពី	106
ចាប់ត្រី	1
ចាប់ថ្នាក់	4
ចាប់បដិសន្ធិ	3
ចាប់បាន	61
ចាប់ផ្ដើម	481
ចាប់ពី	338
ចាប់ភ្លឹក	7
ចាប់ស្លាក	10
ចាប់ហួយ	9
ចាប់អារម្មណ៍	304
ចាម	290
ចាមរ	6
ចាមរី	8
ចាមៈ	19
ចាម្ប៉ា	3
ចាយ	641
ចាយប្រាក់	1
ចាយវាយ	34
ចារ	288
ចារកម្ម	42
ចារកិច្ច	3
ចារទុក	2
ចារនារី	3
ចារបុរស	14
ចារិក	66
ចារិត	2
ចារឹក	95
ចាល	59
ចាល់	3
ចាវ	13
ចាស	54
ចាស់	2193
ចាស់ជរា	8
ចាស់ដៃ	9
ចាស់ទុំ	53
ចាស់ស្រុក	2
ចាស់ហើយ	19
ចាហួយ	6
ចាំ	3849
ចាំគេ	5
ចាំង	87
ចាំងភ្នែក	1
ចាំចិត្ត	5
ចាំតែ	37
ចាំទុក	12
ចាំបណ្ដាំ	1
ចាំបាច់	929
ចាំផ្ទះ	2
ចាំផ្លូវ	1
ចាំយាម	60
ចា៎ះ	9
ចិក	16
ចិញ្ចាច	9
ចិញ្ចាចចិញ្ចែង	2
ចិញ្ចឹម	980
ចិញ្ចឹមខ្លួន	1
ចិញ្ចឹមជីវិត	39
ចិញ្ចឹមសត្វ	5
ចិញ្ចើម	142
ចិញ្ចើមថ្នល់	14
ចិញ្ចៀន	33
ចិញ្ចែង	16
ចិញ្ចែងចិញ្ចាច	1
ចិញ្ច្រាំ	38
ចិត	44
ចិតសិប	5
ចិត្ត	8470
ចិត្តក្ដៅ	1
ចិត្តខឹង	1
ចិត្តខ្មៅ	5
ចិត្តខ្លាំង	7
ចិត្តគិត	24
ចិត្តគំនិត	19
ចិត្តច្រើន	3
ចិត្តជា	43
ចិត្តជឿ	2
ចិត្តជ្រះថ្លា	1
ចិត្តតិច	1
ចិត្តតូច	1
ចិត្តត្រង់	1
ចិត្តត្រេកអរ	16
ចិត្តទូលាយ	5
ចិត្តនឹង	55
ចិត្តបាន	43
ចិត្តបុណ្យ	2
ចិត្តរន្ធត់	3
ចិត្តរីករាយ	23
ចិត្តរឹង	1
ចិត្តលុះ	2
ចិត្តលោភ	2
ចិត្តល្អ	22
ចិត្តវិបរិត	1
ចិត្តសប្បុរស	10
ចិត្តសាស្ត្រ	24
ចិត្តសុភាព	2
ចិត្តសឿង	1
ចិត្តស៊ូ	1
ចិត្តស្នេហា	4
ចិត្តស្មោះ	4
ចិត្តស្រឡាញ់	2
ចិត្តស្រាល	1
ចិត្តអន្យតិរ្ថិយ	1
ចិត្តអាក្រក់	2
ចិត្តអាណិតអាសូរ	2
ចិត្តអំណត់	7
ចិត្រ	337
ចិន	1899
ចិនសុទ្ធ	3
ចិនសែ	7
ចិនឡា	1
ចិន្តា	39
ចិរ	1
ចិរភាព	17
ចីពរ	23
ចីរ	4
ចីរកាល	1
ចីរភាព	45
ចីវរ	2
ចឹក	29
ចឹប	6
ចឺម	19
ចុក	207
ចុកចាប់	9
ចុកពោះ	12
ចុង	2436
ចុងការ	4
ចុងកាល់	2
ចុងក្រោយ	370
ចុងក្រោយបង្អស់	13
ចុងក្រោយបំផុត	23
ចុងខែ	43
ចុងចួន	5
ចុងចោទ	29
ចុងជើង	7
ចុងឈើ	6
ចុងបូព៌ា	6
ចុងបំផុត	6
ចុងភៅ	5
ចុងមាត់	2
ចុច	3450
ចុតហ្មាយ	9
ចុតិ	6
ចុន	2
ចុយ	14
ចុល្ល	6
ចុល្លភាព	14
ចុល្លសករាជ	1
ចុំ	3
ចុះ	9485
ចុះកាសែត	2
ចុះក្រែង	9
ចុះចត	13
ចុះចាញ់	17
ចុះចូល	25
ចុះចេញ	24
ចុះឈ្មោះ	2132
ចុះដី	2
ចុះថយ	4
ចុះថោក	6
ចុះទុន	4
ចុះទៅ	113
ចុះបញ្ជី	48
ចុះបើ	78
ចុះផ្សាយ	115
ចុះមូលដ្ឋាន	1
ចុះមួល	1
ចុះលោក	16
ចុះសន្ធិសញ្ញា	15
ចុះសំរុង	3
ចុះសំរុងគ្នា	2
ចុះហត្ថលេខា	112
ចុះឡើង	21
ចុះអាចម៍	2
ចូក	5
ចូរ	447
ចូល	14182
ចូលកាន់	8
ចូលក្នុង	85
ចូលខ្លួន	7
ចូលគេង	8
ចូលគ្នា	26
ចូលចាក់	1
ចូលចិត្ត	565
ចូលចិត្តជាង	2
ចូលចុះ	432
ចូលឆ្នាំ	54
ចូលឆ្នាំខ្មែរ	27
ចូលជាតិ	12
ចូលទិវង្គត	4
ចូលនិវត្តន៍	1
ចូលបុណ្យ	5
ចូលពួក	2
ចូលព្រៃ	40
ចូលមកធ្វើការ	2
ចូលរួម	3692
ចូលរៀន	36
ចូលលុក	2
ចូលលេង	10
ចូលវស្សា	3
ចូលវាយលុក	3
ចូលស៊ុប	1
ចូលហ៊ុន	2
ចូឡា	1
ចូឡាមណី	1
ចួង	2
ចួន	92
ចួនកាល	2
ចួនជា	4
ចួប	17
ចើក	3
ចៀន	74
ចៀប	5
ចៀម	10
ចៀរ	4
ចៀស	244
ចៀសមិនរួច	2
ចៀសវាង	193
ចេ	51
ចេក	200
ចេកណាំវ៉ា	1
ចេកអំបូង	5
ចេញ	13642
ចេញក្រៅ	14
ចេញចូល	47
ចេញចោល	3
ចេញឈាម	1
ចេញឈ្មោះ	1
ចេញដីកា	23
ចេញដីកាកោះ	10
ចេញដំណើរ	34
ចេញថ្លៃ	4
ចេញទៅ	196
ចេញប្រកាស	11
ចេញផ្សាយ	88
ចេញពី	671
ចេញមុខ	12
ចេញមុន	1
ចេញរួច	24
ចេញលុយ	8
ចេញស្តី	1
ចេត	16
ចេតនា	275
ចេតនារម្មណ៍	5
ចេតសិក	2
ចេតិយ	78
ចេត្រ	40
ចេនឡា	24
ចេរ	7
ចេរកាល	3
ចេស	8
ចេស្ដា	16
ចេះ	3957
ចេះគិតគូរ	2
ចេះចាំ	9
ចេះច្បាស់	1
ចេះដឹង	41
ចេះតែ	309
ចេះតែថា	14
ចេះស្ទាត់	1
ចែ	54
ចែក	2030
ចែកចាយ	149
ចែកឋាន	5
ចែករំលែក	61
ចែកអំណាច	1
ចែង	720
ចែងចាំង	8
ចែចង់	4
ចែត	3
ចែត្រ	4
ចែវ	52
ចែស	16
ចៃ	93
ចៃឆ្កែ	18
ចៃដន្យ	114
ចោ	55
ចោត	15
ចោទ	2299
ចោទប្រកាន់	352
ចោទសួរ	29
ចោទឡើង	2
ចោម	102
ចោមចាប់	1
ចោមរោម	19
ចោរ	1022
ចោរកម្ម	17
ចោរឆក់	26
ចោរប្លន់	85
ចោរព្រៃ	1
ចោរលួច	20
ចោរសមុទ្រ	3
ចោរហារយ	9
ចោល	1917
ចោលការ	4
ចោលខ្មោច	3
ចោលចេញ	7
ចោលត្រូវ	6
ចោលផ្ទះ	4
ចោលម្សៀត	2
ចោលសំរាម	2
ចោលស្រុក	3
ចោះ	22
ចៅ	2242
ចៅក្រម	553
ចៅទួត	7
ចៅប្រុស	8
ចៅពញា	22
ចៅមហា	4
ចៅសង្កាត់	24
ចៅស្រី	3
ចៅហ៊្វា	5
ចៅហ្វា	8
ចៅហ្វាយ	349
ចៅហ្វាយក្រុង	1
ចៅហ្វាយខេត្ត	10
ចៅហ្វាយនាយ	9
ចៅហ្វាយស្រុក	3
ចៅអធិការ	32
ចៅអធិការវត្ត	17
ចៅឯង	1
ចំ	3818
ចំកណ្ដាល	13
ចំកន្លែង	1
ចំការ	403
ចំការកៅស៊ូ	3
ចំការមន	146
ចំកួត	2
ចំក្បាល	13
ចំងាយ	150
ចំជា	21
ចំណង	436
ចំណងជើង	246
ចំណងដៃ	9
ចំណងទាក់ទង	2
ចំណងមិត្តភាព	12
ចំណង់	82
ចំណង់ចំណូលចិត្ត	4
ចំណត	57
ចំណតយន្តហោះ	12
ចំណតរថយន្ត	35
ចំណតអាកាសយាន	27
ចំណាក	137
ចំណាកស្រុក	6
ចំណាក់	3
ចំណាត់	372
ចំណាត់ថ្នាក់	116
ចំណាន	89
ចំណាប់	205
ចំណាប់អារម្មណ៍	51
ចំណាយ	1805
ចំណារ	20
ចំណាស់	251
ចំណាំ	187
ចំណាំង	2
ចំណិត	24
ចំណី	402
ចំណីអាហារ	12
ចំណុក	8
ចំណុច	2304
ចំណុះ	182
ចំណូល	1328
ចំណូលចិត្ត	1
ចំណេញ	513
ចំណេរ	19
ចំណេះ	921
ចំណេះវិជ្ជា	10
ចំណែក	3381
ចំណែកខាង	4
ចំណែកខ្ញុំ	83
ចំណែង	1
ចំណោត	1
ចំណោទ	43
ចំណោម	1309
ចំណោល	3
ចំតិត	6
ចំទាល	11
ចំទាំង	1
ចំទួយ	1
ចំទែង	1
ចំនួន	12290
ចំនួនជា	4
ចំនួនពិត	3
ចំនៀរ	2
ចំបក់	17
ចំបង	142
ចំបាប់	19
